# Energy (GeV)          (numu/m^2/GeV/POT)      (anue/m^2/GeV/POT)              (nutau/m^2/GeV/POT)
#       (nue/m^2/GeV/POT)               (nutau/m^2/GeV/POT)     (anumu/m^2/GeV/POT)
54.125	0	1.8161e-14	0	0	2.13735e-15	0
54.375	0	2.48186e-14	0	0	2.15138e-15	0
54.625	0	1.8507e-14	0	0	1.09137e-15	0
54.875	2.03561e-15	2.85577e-14	0	0	2.20015e-15	0
55.125	0	1.66124e-14	0	0	3.32191e-15	0
55.375	0	3.01846e-14	0	0	4.47762e-15	0
55.625	0	2.25585e-14	0	0	4.51481e-15	0
55.875	0	1.70553e-14	0	0	3.41563e-15	0
56.125	1.33373e-15	1.49184e-14	0	0	3.43716e-15	0
56.375	1.47813e-15	1.85373e-14	0	0	3.47356e-15	0
56.625	1.64935e-15	1.98706e-14	0	0	3.50436e-15	0
56.875	0	1.53365e-14	0	0	2.35812e-15	0
57.125	0	1.54747e-14	0	0	2.37952e-15	0
57.375	0	1.44084e-14	0	0	2.40272e-15	0
57.625	0	1.45339e-14	0	0	2.42442e-15	0
57.875	0	1.46449e-14	0	0	1.22221e-15	0
58.125	0	1.47916e-14	0	0	1.23595e-15	0
58.375	0	1.8652e-14	0	0	6.20488e-15	0
58.625	0	2.00466e-14	0	0	1.24996e-15	0
58.875	0	2.14792e-14	0	0	5.0571e-15	0
59.125	0	1.91265e-14	0	0	1.27157e-15	0
59.375	0	1.54161e-14	0	0	2.57233e-15	0
59.625	0	1.42481e-14	0	0	1.29905e-15	0
59.875	0	1.961e-14	0	0	2.6141e-15	0
60.125	2.0028e-15	1.18535e-14	0	0	0	0
60.375	0	1.06235e-14	0	0	0	0
60.625	0	2.5452e-14	0	0	1.33985e-15	0
60.875	0	8.11093e-15	0	0	0	0
61.125	0	1.7686e-14	0	0	0	0
61.375	0	1.23551e-14	0	0	2.74399e-15	0
61.625	0	1.24578e-14	0	0	4.16243e-15	0
61.875	0	1.25457e-14	0	0	2.79552e-15	0
62.125	0	1.40683e-14	0	0	2.8177e-15	0
62.375	0	1.84233e-14	0	0	2.83764e-15	0
62.625	0	1.28701e-14	0	0	2.85801e-15	0
62.875	0	1.44134e-14	0	0	0	0
63.125	0	2.03475e-14	0	0	2.89972e-15	0
63.375	0	1.17244e-14	0	0	1.46465e-15	0
63.625	0	1.62251e-14	0	0	0	0
63.875	0	1.18867e-14	0	0	0	0
64.125	0	7.48692e-15	0	0	0	0
64.375	0	1.6623e-14	0	0	1.51658e-15	0
64.625	0	4.56139e-15	0	0	1.52351e-15	0
64.875	0	2.14979e-14	0	0	0	0
65.125	0	1.39092e-14	0	0	1.55092e-15	0
65.375	0	2.02545e-14	0	0	0	0
65.625	0	1.25606e-14	0	0	0	0
65.875	0	6.33154e-15	0	0	0	0
66.125	0	1.11668e-14	0	0	0	0
66.375	0	8.02853e-15	0	0	0	0
66.625	0	1.13364e-14	0	0	1.61298e-15	0
66.875	0	1.14234e-14	0	0	1.63554e-15	0
67.125	0	9.86494e-15	0	0	0	0
67.375	0	1.32407e-14	0	0	0	0
67.625	0	1.33403e-14	0	0	0	0
67.875	0	1.00876e-14	0	0	1.67283e-15	0
68.125	0	8.453e-15	0	0	0	0
68.375	0	1.87465e-14	0	0	0	0
68.625	0	1.02892e-14	0	0	1.72168e-15	0
68.875	0	8.64142e-15	0	0	1.72772e-15	0
69.125	0	5.2227e-15	0	0	1.74046e-15	0
69.375	0	1.05275e-14	0	0	0	0
69.625	0	3.53625e-15	0	0	0	0
69.875	0	1.24681e-14	0	0	0	0
70.125	0	8.96456e-15	0	0	0	0
70.375	0	1.0843e-14	0	0	0	0
70.625	0	1.63627e-14	0	0	0	0
70.875	0	1.64802e-14	0	0	0	0
71.125	0	5.52671e-15	0	0	0	0
71.375	0	7.42215e-15	0	0	0	0
71.625	0	3.73155e-15	0	0	0	0
71.875	0	5.64374e-15	0	0	0	0
72.125	0	5.69465e-15	0	0	0	0
72.375	0	3.82653e-15	0	0	0	0
72.625	0	1.15486e-14	0	0	0	0
72.875	0	7.73513e-15	0	0	0	0
73.125	0	3.90555e-15	0	0	0	0
73.375	0	1.37381e-14	0	0	0	0
73.625	0	3.96268e-15	0	0	1.98368e-15	0
73.875	0	5.97155e-15	0	0	0	0
74.125	0	1.20189e-14	0	0	0	0
74.375	0	1.00837e-14	0	0	0	0
74.625	0	2.03412e-15	0	0	0	0
74.875	0	8.17903e-15	0	0	0	0
75.125	0	0	0	0	0	0
75.375	0	6.2063e-15	0	0	0	0
75.625	0	0	0	0	0	0
75.875	0	4.19342e-15	0	0	0	0
76.125	0	2.11899e-15	0	0	0	0
76.375	0	2.1291e-15	0	0	0	0
76.625	0	2.14465e-15	0	0	0	0
76.875	0	2.15042e-15	0	0	0	0
77.125	0	2.16704e-15	0	0	0	0
77.375	0	2.18394e-15	0	0	0	0
77.625	0	8.78259e-15	0	0	0	0
77.875	0	0	0	0	0	0
78.125	0	6.68555e-15	0	0	0	0
78.375	0	6.71626e-15	0	0	0	0
78.625	0	6.75159e-15	0	0	0	0
78.875	0	0	0	0	0	0
79.125	0	2.27546e-15	0	0	0	0
